id;my_type
2013213;new2001
2013212;new2001
2013219;new2001
2013218;new2001
2013217;new2001
2013216;new2001
2013156;new2001
2013155;new2001
2013157;new2001
2006058;new2001
2005922;new2001
2004843;new2001
2013154;new2001
2013153;new2001
2013152;new2001
2013151;new2001
2004672;new2001
2003742;new2001
2004814;new2001
2013149;new2001
2013150;new2001
2013147;new2001
2006660;new2001
2013148;new2001
2010924;new2001
2013144;new2001
2013145;new2001
2013146;new2001
2003232;new2001
2013143;new2001
2004848;new2001
2013142;new2001
2007302;new2001
2013141;new2001
2013140;new2001
2013139;new2001
2013138;new2001
2013137;new2001
2013136;new2001
2013135;new2001
2013134;new2001
2009433;new2001
2013133;new2001
2007516;new2001
2009507;new2001
2009510;new2001
2013132;new2001
2013130;new2001
2013131;new2001
2013128;new2001
2013129;new2001
2013126;new2001
2013127;new2001
2013125;new2001
2013124;new2001
2003799;new2001
2013123;new2001
2013122;new2001
2006373;new2001
2004243;new2001
2013191;new2001
2005213;new2001
2005214;new2001
2003490;new2001
2013192;new2001
2009481;new2001
2005219;new2001
2008664;new2001
2013188;new2001
2013187;new2001
2013189;new2001
2013190;new2001
2005270;new2001
2003456;new2001
2013182;new2001
2003457;new2001
2003213;new2001
2013183;new2001
2013184;new2001
2013185;new2001
2013186;new2001
2013176;new2001
2013177;new2001
2013178;new2001
2003109;new2001
2013179;new2001
2013180;new2001
2013181;new2001
2003241;new2001
2013172;new2001
2007270;new2001
2013171;new2001
2013175;new2001
2013174;new2001
2013173;new2001
2003172;new2001
2013167;new2001
2013166;new2001
2013165;new2001
2013164;new2001
2013170;new2001
2013169;new2001
2007654;new2001
2013168;new2001
2013161;new2001
2005234;new2001
2013159;new2001
2013160;new2001
2013163;new2001
2013162;new2001
2013158;new2001
2003999;new2001
2008526;new2001
2004127;new2001
2008414;new2001
2010246;new2001
2003886;new2001
2013306;new2001
2013307;new2001
2008407;new2001
2008405;new2001
2010301;new2001
2013310;new2001
2013309;new2001
2013308;new2001
2010368;new2001
2008404;new2001
2003903;new2001
2013313;new2001
2005665;new2001
2013312;new2001
2013311;new2001
2010331;new2001
2013315;new2001
2013314;new2001
2005678;new2001
2013295;new2001
2003784;new2001
2013292;new2001
2013293;new2001
2010372;new2001
2013294;new2001
2005600;new2001
2013297;new2001
2005562;new2001
2003771;new2001
2005626;new2001
2013296;new2001
2013301;new2001
2004135;new2001
2010131;new2001
2013302;new2001
2013298;new2001
2013300;new2001
2013299;new2001
2013304;new2001
2013305;new2001
2005544;new2001
2013303;new2001
2013335;new2001
2013336;new2001
2010400;new2001
2013339;new2001
2013340;new2001
2013337;new2001
2013338;new2001
2013341;new2001
2010407;new2001
2004007;new2001
2010272;new2001
2003913;new2001
2005553;new2001
2013342;new2001
2013344;new2001
2013343;new2001
2010260;new2001
2010259;new2001
2005693;new2001
2005690;new2001
2008383;new2001
2013345;new2001
2003759;new2001
2008246;new2001
2013316;new2001
2003922;new2001
2013317;new2001
2013318;new2001
2013319;new2001
2013320;new2001
2013321;new2001
2013322;new2001
2013323;new2001
2013324;new2001
2013325;new2001
2006156;new2001
2013326;new2001
2013327;new2001
2013328;new2001
2013329;new2001
2013330;new2001
2005593;new2001
2005599;new2001
2013331;new2001
2013332;new2001
2013333;new2001
2007927;new2001
2013334;new2001
2013263;new2001
2003929;new2001
2013262;new2001
2013261;new2001
2013260;new2001
2013259;new2001
2013258;new2001
2003818;new2001
2005617;new2001
2004031;new2001
2004114;new2001
2013257;new2001
2013274;new2001
2005746;new2001
2013273;new2001
2013271;new2001
2013272;new2001
2013269;new2001
2013270;new2001
2013267;new2001
2013268;new2001
2013266;new2001
2005634;new2001
2010432;new2001
2013264;new2001
2013265;new2001
2013249;new2001
2013248;new2001
2013251;new2001
2013250;new2001
2013245;new2001
2003931;new2001
2013247;new2001
2013246;new2001
2013242;new2001
2013241;new2001
2013244;new2001
2013243;new2001
2013240;new2001
2005662;new2001
2013255;new2001
2013256;new2001
2008269;new2001
2004157;new2001
2008283;new2001
2013253;new2001
2013254;new2001
2004010;new2001
2013252;new2001
2004024;new2001
2005680;new2001
2010389;new2001
2005633;new2001
2013286;new2001
2003914;new2001
2013287;new2001
2013284;new2001
2005539;new2001
2010316;new2001
2005652;new2001
2008365;new2001
2013285;new2001
2003983;new2001
2010294;new2001
2003885;new2001
2005555;new2001
2004105;new2001
2004111;new2001
2004023;new2001
2010418;new2001
2013290;new2001
2013288;new2001
2013289;new2001
2013291;new2001
2010307;new2001
2003819;new2001
2013278;new2001
2003884;new2001
2013279;new2001
2008380;new2001
2010376;new2001
2004043;new2001
2003817;new2001
2013275;new2001
2004525;new2001
2004071;new2001
2013277;new2001
2013276;new2001
2004112;new2001
2010323;new2001
2013281;new2001
2004104;new2001
2013282;new2001
2013283;new2001
2005591;new2001
2010969;new2001
2005542;new2001
2005651;new2001
2008318;new2001
2004501;new2001
2013280;new2001
2003921;new2001
2013437;new2001
2013438;new2001
2010308;new2001
2008282;new2001
2013439;new2001
2008166;new2001
2005616;new2001
2013435;new2001
2003777;new2001
2008371;new2001
2013436;new2001
2008400;new2001
2008309;new2001
2009892;new2001
2008328;new2001
2013431;new2001
2005543;new2001
2005479;new2001
2013432;new2001
2013434;new2001
2013433;new2001
2013426;new2001
2013425;new2001
2013427;new2001
2013428;new2001
2013430;new2001
2013429;new2001
2013450;new2001
2013451;new2001
2003894;new2001
2003893;new2001
2010237;new2001
2003895;new2001
2004153;new2001
2003816;new2001
2013446;new2001
2013445;new2001
2004536;new2001
2013448;new2001
2013449;new2001
2013447;new2001
2013444;new2001
2013443;new2001
2005646;new2001
2013442;new2001
2010810;new2001
2010363;new2001
2005575;new2001
2003789;new2001
2003807;new2001
2013440;new2001
2003812;new2001
2013441;new2001
2013407;new2001
2003809;new2001
2008176;new2001
2004129;new2001
2005641;new2001
2013405;new2001
2013406;new2001
2008238;new2001
2005676;new2001
2008934;new2001
2013403;new2001
2004666;new2001
2013404;new2001
2010387;new2001
2010288;new2001
2010289;new2001
2003599;new2001
2004826;new2001
2009334;new2001
2007936;new2001
2006230;new2001
2013400;new2001
2013402;new2001
2013401;new2001
2007937;new2001
2007942;new2001
2007938;new2001
2013399;new2001
2006092;new2001
2009576;new2001
2010521;new2001
2013424;new2001
2004660;new2001
2013422;new2001
2013423;new2001
2013421;new2001
2010702;new2001
2006063;new2001
2008795;new2001
2013420;new2001
2013418;new2001
2013419;new2001
2004610;new2001
2013417;new2001
2013416;new2001
2013415;new2001
2005318;new2001
2013414;new2001
2009744;new2001
2013413;new2001
2013412;new2001
2013411;new2001
2013410;new2001
2013409;new2001
2004239;new2001
2013408;new2001
2006226;new2001
2010527;new2001
2013382;new2001
2013384;new2001
2013383;new2001
2013385;new2001
2011450;new2001
2011451;new2001
2013386;new2001
2004219;new2001
2009641;new2001
2013387;new2001
2013389;new2001
2013388;new2001
2009601;new2001
2013390;new2001
2013375;new2001
2013376;new2001
2005428;new2001
2011196;new2001
2005399;new2001
2013377;new2001
2004792;new2001
2009747;new2001
2013378;new2001
2013379;new2001
2013380;new2001
2004093;new2001
2013381;new2001
2013396;new2001
2005441;new2001
2013395;new2001
2013397;new2001
2006139;new2001
2010537;new2001
2013398;new2001
2008512;new2001
2008520;new2001
2008519;new2001
2013391;new2001
2013392;new2001
2013393;new2001
2005354;new2001
2013394;new2001
2008437;new2001
2005991;new2001
2005906;new2001
2013359;new2001
2013358;new2001
2013361;new2001
2013360;new2001
2005443;new2001
2005821;new2001
2009638;new2001
2009637;new2001
2005805;new2001
2013362;new2001
2004469;new2001
2010816;new2001
2010613;new2001
2010533;new2001
2013349;new2001
2013350;new2001
2013351;new2001
2013352;new2001
2013346;new2001
2013347;new2001
2013348;new2001
2005499;new2001
2005501;new2001
2009693;new2001
2013356;new2001
2013357;new2001
2013353;new2001
2013354;new2001
2013355;new2001
2008671;new2001
2004582;new2001
2006380;new2001
2010970;new2001
2013370;new2001
2007741;new2001
2013374;new2001
2004310;new2001
2013373;new2001
2013372;new2001
2004014;new2001
2013371;new2001
2009630;new2001
2005997;new2001
2005306;new2001
2013365;new2001
2006241;new2001
2013363;new2001
2013364;new2001
2013369;new2001
2005383;new2001
2005380;new2001
2005988;new2001
2013367;new2001
2013368;new2001
2013366;new2001
2005788;new2001
2013537;new2001
2013535;new2001
2013536;new2001
2008686;new2001
2013539;new2001
2013538;new2001
2004770;new2001
2013532;new2001
2013533;new2001
2008577;new2001
2013531;new2001
2006091;new2001
2010957;new2001
2013534;new2001
2009599;new2001
2013544;new2001
2006368;new2001
2013548;new2001
2013547;new2001
2013546;new2001
2013545;new2001
2013542;new2001
2013541;new2001
2013540;new2001
2006008;new2001
2013543;new2001
2006011;new2001
2004353;new2001
2013552;new2001
2013553;new2001
2004516;new2001
2013554;new2001
2005847;new2001
2006413;new2001
2013555;new2001
2003862;new2001
2013549;new2001
2009588;new2001
2009589;new2001
2010528;new2001
2013550;new2001
2013551;new2001
2004372;new2001
2008554;new2001
2013559;new2001
2013560;new2001
2013561;new2001
2013563;new2001
2013562;new2001
2013556;new2001
2005928;new2001
2005938;new2001
2006249;new2001
2007894;new2001
2013558;new2001
2013557;new2001
2013511;new2001
2013512;new2001
2013510;new2001
2013509;new2001
2004438;new2001
2004328;new2001
2013508;new2001
2013507;new2001
2013506;new2001
2013504;new2001
2013505;new2001
2004296;new2001
2004295;new2001
2004312;new2001
2013519;new2001
2013518;new2001
2013517;new2001
2007304;new2001
2005392;new2001
2013516;new2001
2010590;new2001
2013515;new2001
2010623;new2001
2013514;new2001
2004333;new2001
2013513;new2001
2013526;new2001
2013523;new2001
2013524;new2001
2013525;new2001
2010481;new2001
2013521;new2001
2005910;new2001
2013522;new2001
2006025;new2001
2013520;new2001
2008605;new2001
2009719;new2001
2013530;new2001
2005860;new2001
2005885;new2001
2013529;new2001
2003209;new2001
2008446;new2001
2005289;new2001
2013528;new2001
2005724;new2001
2013527;new2001
2010471;new2001
2010462;new2001
2010461;new2001
2008479;new2001
2013479;new2001
2013478;new2001
2005893;new2001
2010495;new2001
2013480;new2001
2008625;new2001
2013483;new2001
2013482;new2001
2008447;new2001
2013481;new2001
2013487;new2001
2013486;new2001
2013485;new2001
2013484;new2001
2013488;new2001
2008461;new2001
2010621;new2001
2004696;new2001
2010635;new2001
2013489;new2001
2010680;new2001
2008532;new2001
2004435;new2001
2006065;new2001
2013490;new2001
2008754;new2001
2008755;new2001
2013491;new2001
2008570;new2001
2006027;new2001
2004402;new2001
2013493;new2001
2013492;new2001
2004284;new2001
2013494;new2001
2008935;new2001
2013495;new2001
2013497;new2001
2013496;new2001
2013498;new2001
2006036;new2001
2011664;new2001
2004676;new2001
2013499;new2001
2013500;new2001
2013501;new2001
2008656;new2001
2010672;new2001
2006042;new2001
2010673;new2001
2013502;new2001
2008624;new2001
2005927;new2001
2013503;new2001
2004313;new2001
2008448;new2001
2011535;new2001
2011534;new2001
2011573;new2001
2010497;new2001
2010580;new2001
2010498;new2001
2008445;new2001
2013453;new2001
2010665;new2001
2003656;new2001
2013452;new2001
2003408;new2001
2008348;new2001
2013458;new2001
2013457;new2001
2005726;new2001
2013456;new2001
2005897;new2001
2013454;new2001
2013455;new2001
2013462;new2001
2013463;new2001
2013461;new2001
2008995;new2001
2010472;new2001
2013459;new2001
2013460;new2001
2013464;new2001
2013466;new2001
2013465;new2001
2010441;new2001
2006033;new2001
2013469;new2001
2013468;new2001
2010489;new2001
2010490;new2001
2005319;new2001
2011342;new2001
2013467;new2001
2013472;new2001
2013473;new2001
2013474;new2001
2004703;new2001
2005929;new2001
2013470;new2001
2003446;new2001
2013471;new2001
2013477;new2001
2010682;new2001
2010683;new2001
2013475;new2001
2013476;new2001
2007558;new2001
2013694;new2001
2013695;new2001
2008628;new2001
2006784;new2001
2013691;new2001
2013692;new2001
2013693;new2001
2006037;new2001
2013689;new2001
2006035;new2001
2013690;new2001
2005159;new2001
2013687;new2001
2006833;new2001
2013688;new2001
2013686;new2001
2013685;new2001
2004279;new2001
2011671;new2001
2008668;new2001
2013683;new2001
2013684;new2001
2005863;new2001
2013681;new2001
2013682;new2001
2013679;new2001
2013678;new2001
2013680;new2001
2006046;new2001
2013677;new2001
2013676;new2001
2008478;new2001
2013675;new2001
2013673;new2001
2013674;new2001
2013672;new2001
2004278;new2001
2013670;new2001
2013671;new2001
2013668;new2001
2013669;new2001
2013666;new2001
2013667;new2001
2013665;new2001
2013664;new2001
2013663;new2001
2013662;new2001
2013661;new2001
2005917;new2001
2013660;new2001
2005888;new2001
2010542;new2001
2006053;new2001
2006031;new2001
2010543;new2001
2011294;new2001
2011293;new2001
2011292;new2001
2013657;new2001
2013658;new2001
2013659;new2001
2010627;new2001
2007269;new2001
2003664;new2001
2013655;new2001
2013656;new2001
2005364;new2001
2007715;new2001
2006415;new2001
2011141;new2001
2013652;new2001
2013651;new2001
2013653;new2001
2013654;new2001
2003682;new2001
2013647;new2001
2013646;new2001
2013649;new2001
2013648;new2001
2007865;new2001
2007721;new2001
2013650;new2001
2004555;new2001
2013644;new2001
2005393;new2001
2005309;new2001
2013645;new2001
2007358;new2001
2007359;new2001
2009733;new2001
2013639;new2001
2009732;new2001
2013642;new2001
2013643;new2001
2013640;new2001
2013641;new2001
2013637;new2001
2010430;new2001
2013636;new2001
2013635;new2001
2013638;new2001
2004996;new2001
2008530;new2001
2010332;new2001
2013633;new2001
2013632;new2001
2013634;new2001
2003642;new2001
2013626;new2001
2013625;new2001
2013627;new2001
2009643;new2001
2013623;new2001
2013622;new2001
2013624;new2001
2006431;new2001
2005747;new2001
2008827;new2001
2013631;new2001
2004593;new2001
2004592;new2001
2013628;new2001
2013630;new2001
2013629;new2001
2013616;new2001
2013617;new2001
2003135;new2001
2008582;new2001
2006106;new2001
2013614;new2001
2013615;new2001
2008825;new2001
2013619;new2001
2013620;new2001
2003541;new2001
2013621;new2001
2003540;new2001
2010572;new2001
2013618;new2001
2008440;new2001
2005271;new2001
2013607;new2001
2013606;new2001
2010861;new2001
2011148;new2001
2005508;new2001
2005433;new2001
2005434;new2001
2013613;new2001
2004564;new2001
2013612;new2001
2013611;new2001
2013610;new2001
2013609;new2001
2013608;new2001
2013599;new2001
2013600;new2001
2010822;new2001
2010823;new2001
2009523;new2001
2013598;new2001
2013597;new2001
2007750;new2001
2013604;new2001
2013605;new2001
2013602;new2001
2013603;new2001
2005451;new2001
2013601;new2001
2008759;new2001
2004251;new2001
2013590;new2001
2004793;new2001
2013591;new2001
2013592;new2001
2006456;new2001
2013594;new2001
2013593;new2001
2013595;new2001
2009541;new2001
2008737;new2001
2013596;new2001
2009540;new2001
2006145;new2001
2013582;new2001
2005297;new2001
2010743;new2001
2013583;new2001
2013584;new2001
2013585;new2001
2013586;new2001
2013587;new2001
2013588;new2001
2010453;new2001
2005531;new2001
2013589;new2001
2005530;new2001
2010979;new2001
2010975;new2001
2013573;new2001
2013572;new2001
2013571;new2001
2009981;new2001
2010800;new2001
2004537;new2001
2013577;new2001
2013576;new2001
2013575;new2001
2013574;new2001
2013581;new2001
2013580;new2001
2013579;new2001
2013578;new2001
2013565;new2001
2013566;new2001
2004661;new2001
2013564;new2001
2011343;new2001
2013567;new2001
2004622;new2001
2003681;new2001
2005244;new2001
2010972;new2001
2013570;new2001
2013568;new2001
2013569;new2001
2010991;new2001
2013780;new2001
2013779;new2001
2009551;new2001
2013778;new2001
2004484;new2001
2013777;new2001
2009552;new2001
2004495;new2001
2013776;new2001
2004522;new2001
2009954;new2001
2013789;new2001
2013788;new2001
2013787;new2001
2013786;new2001
2013785;new2001
2009562;new2001
2013784;new2001
2013783;new2001
2013782;new2001
2013781;new2001
2011171;new2001
2011442;new2001
2013767;new2001
2013768;new2001
2013769;new2001
2008840;new2001
2011012;new2001
2013764;new2001
2010961;new2001
2013765;new2001
2013766;new2001
2010325;new2001
2013763;new2001
2004429;new2001
2004425;new2001
2006588;new2001
2008725;new2001
2013775;new2001
2013774;new2001
2006113;new2001
2013773;new2001
2006872;new2001
2006211;new2001
2013770;new2001
2013772;new2001
2013771;new2001
2006248;new2001
2008808;new2001
2013752;new2001
2013751;new2001
2013754;new2001
2013755;new2001
2013753;new2001
2011727;new2001
2004499;new2001
2013748;new2001
2004446;new2001
2013747;new2001
2013750;new2001
2010944;new2001
2013749;new2001
2008936;new2001
2008536;new2001
2013760;new2001
2013759;new2001
2009522;new2001
2008897;new2001
2013762;new2001
2013761;new2001
2010802;new2001
2006205;new2001
2005241;new2001
2013756;new2001
2013758;new2001
2013757;new2001
2010986;new2001
2013742;new2001
2013743;new2001
2004472;new2001
2004577;new2001
2008728;new2001
2013738;new2001
2013739;new2001
2013740;new2001
2010724;new2001
2013741;new2001
2009531;new2001
2010296;new2001
2008317;new2001
2008316;new2001
2004519;new2001
2004518;new2001
2013746;new2001
2013745;new2001
2013744;new2001
2011323;new2001
2006208;new2001
2010517;new2001
